11 9 11 9 9
9 4 10 6 10
12 7 14 10 2
27 4 30 7 6
9 1 9 4 3
14 10 17 13 7
2 9 2 11 5
17 3 20 5 10
15 1 17 2 8
15 1 17 4 3
30 6 30 7 3
25 10 25 12 6
5 1 7 2 8
22 1 24 2 7
21 4 21 7 3
17 3 20 3 10
31 4 31 6 6
6 5 9 8 1
4 6 6 8 1
11 8 12 8 6
11 8 11 9 4
17 1 17 3 3
10 9 10 10 3
7 6 10 7 2
26 11 29 11 10
14 3 15 4 2
32 12 32 13 8
14 7 15 7 2
18 3 21 3 1
11 5 13 7 9
22 9 25 12 7
17 6 20 8 7
3 2 5 5 8
23 4 25 6 9
23 8 26 9 10
10 5 13 8 7
21 7 22 9 7
11 5 12 7 3
13 1 15 2 8
28 12 29 12 5
7 1 9 3 7
29 7 31 8 6
21 10 21 13 8
6 12 9 12 1
24 6 24 7 9
27 7 29 9 1
22 5 24 7 5
31 6 32 9 6
16 11 16 12 6
22 11 23 12 2
12 4 12 7 4
22 10 25 10 8
10 4 10 4 7
10 2 11 3 9
7 9 8 9 3
32 7 32 10 1
28 7 29 8 8
29 5 30 7 10
8 9 8 9 5
31 5 32 8 10
30 5 30 8 4
16 5 16 6 5
3 8 3 10 10
2 11 5 13 2
2 8 5 8 4
25 11 26 13 1
15 9 18 12 6
23 3 26 5 6
24 12 27 12 5
4 12 5 13 9
9 12 11 12 5
30 5 32 8 8
21 1 22 3 7
3 2 3 2 9
25 9 28 9 4
28 6 28 6 4
21 11 23 13 5
6 10 8 12 3
11 2 12 5 7
14 11 14 11 4
19 8 22 11 9
9 1 12 3 9
27 7 28 10 3
19 7 19 8 7
13 11 13 12 5
26 11 27 13 10
28 8 29 9 9
26 4 28 4 3
28 9 29 12 7
23 3 23 5 2
20 1 21 4 2
17 3 19 4 2
29 10 32 10 4
3 11 4 13 2
28 3 28 6 1
24 6 25 8 10
18 7 18 10 1
26 3 26 4 8
21 7 21 9 9
16 7 19 7 4
30 1 31 1 2
15 6 15 8 5
10 4 11 7 9
22 2 24 2 6
4 1 7 1 9
23 10 23 13 10
27 9 29 10 9
20 4 20 5 8
2 11 2 11 6
9 2 12 3 7
19 9 21 11 2
14 2 14 3 3
11 7 13 9 5
7 7 7 9 4
20 2 23 3 7
22 9 25 10 9
13 9 16 10 5
12 12 15 13 1
27 10 29 10 2
17 10 20 11 5
2 6 3 8 2
5 1 7 1 10
17 4 17 4 2
26 10 29 13 8
18 10 20 11 6
21 6 24 8 5
14 7 17 7 3
18 3 21 3 7
11 10 13 11 1
29 2 32 5 6
2 6 3 8 7
17 2 20 5 3
5 4 5 4 6
21 4 21 6 1
14 1 17 4 1
2 11 4 12 4
9 7 9 8 7
10 3 10 6 4
6 2 7 3 3
13 9 15 12 4
31 3 31 5 2
22 2 22 2 6
24 3 25 6 2
26 4 26 6 7
8 2 11 3 8
23 13 23 13 2
22 11 25 12 8
15 12 16 13 3
22 7 25 7 9
12 3 13 6 1
14 1 16 1 2
3 10 5 13 2
7 6 7 6 4
15 3 18 5 1
15 5 16 8 4
27 4 27 5 4
20 10 21 10 5
8 10 9 11 3
20 5 22 8 4
30 1 32 3 9
11 7 11 9 10
29 11 29 11 9
3 4 6 7 7
17 5 18 6 4
11 7 11 10 9
24 3 26 6 9
27 12 28 12 5
17 2 19 2 5
4 2 6 2 9
19 1 20 3 5
9 10 11 10 4
28 10 29 10 6
5 2 5 2 5
1 8 1 9 2
16 7 18 7 10
1 8 3 8 4
8 1 10 2 7
12 4 12 6 5
14 10 16 10 9
24 8 26 9 3
9 5 10 6 9
8 10 9 13 5
6 10 6 10 1
24 5 26 6 6
18 3 20 5 6
1 11 3 12 7
15 11 18 11 7
26 6 27 6 5
28 10 30 13 4
12 8 12 9 5
28 9 29 9 10
18 11 20 13 3
17 6 17 9 6
6 4 7 7 2
15 10 16 10 9
29 3 30 3 5
6 8 8 11 9
19 11 19 11 6
20 4 21 7 1
9 11 12 13 7
14 12 16 13 2
26 12 28 12 3
1 6 4 9 1
25 8 28 9 2
10 9 10 9 7
26 5 27 6 4
16 2 18 2 2
25 3 27 5 8
30 10 30 11 2
22 3 24 6 1
3 11 3 11 2
23 6 24 6 8
30 1 32 2 4
7 4 7 4 10
25 6 26 9 7
13 1 14 1 3
6 9 7 10 9
18 5 20 8 7
20 8 20 8 1
17 9 20 11 1
3 12 5 12 4
14 10 14 12 2
21 4 21 6 10
24 7 27 9 9
31 7 31 7 3
4 11 5 11 3
9 7 9 10 6
28 10 29 11 1
1 4 4 7 5
12 2 14 4 3
6 11 8 12 2
18 9 21 11 6
6 6 6 9 4
31 3 32 6 10
30 8 30 10 7
20 1 22 4 2
11 5 14 8 1
13 1 13 1 3
1 4 2 6 7
8 7 9 10 4
10 7 11 8 10
26 2 29 5 4
2 5 2 8 8
3 6 5 8 9
6 12 8 13 1
25 7 28 9 9
30 1 31 4 10
21 10 23 11 5
23 5 24 6 2
4 7 5 8 3
11 2 13 4 10
22 10 25 11 9
23 7 25 8 8
5 2 5 5 4
20 9 22 12 6
28 11 28 12 7
27 8 30 9 2
5 9 7 11 8
27 3 30 3 8
18 8 20 8 1
28 6 28 9 6
14 3 14 4 5
13 6 14 7 3
9 5 11 6 10
5 10 5 11 9
32 9 32 11 3
16 6 19 9 2
23 12 26 12 10
19 12 20 13 2
30 4 31 6 6
32 4 32 6 2
8 3 11 4 9
3 7 6 10 4
29 3 29 4 9
9 10 9 13 5
2 6 3 7 1
14 3 14 3 10
22 7 22 7 10
5 8 6 11 9
27 8 27 9 1
11 4 13 5 1
24 10 27 10 3
1 1 2 1 6
5 3 8 6 5
30 13 32 13 6
25 8 28 11 8
21 2 22 3 3
25 9 25 9 1
8 9 9 10 3
21 6 21 6 2
26 5 27 5 2
14 4 15 7 5
19 5 22 5 10
21 3 23 4 3
8 9 8 12 6
30 1 32 2 2
1 3 1 5 8
3 8 5 9 3
18 10 21 12 5
25 2 26 4 3
11 9 13 10 6
18 12 19 13 3
8 10 10 10 6
6 11 7 12 10
1 5 4 8 5
23 12 23 12 7
6 1 9 2 2
28 9 29 9 1
9 10 9 12 5
27 9 30 12 6
7 7 10 8 1
19 8 20 9 2
14 4 15 5 4
3 5 5 7 3
16 5 16 8 4
18 3 20 3 7
18 11 18 12 9
9 10 10 12 7
15 7 18 10 8
8 10 10 10 9
25 9 27 10 10
13 8 15 9 5
19 8 19 10 4
11 10 13 12 3
2 4 5 7 1
23 6 25 6 2
16 1 19 4 7
25 4 26 6 7
3 5 3 7 4
9 6 11 7 9
8 8 11 11 8
22 4 24 6 2
1 8 1 11 5
14 8 14 9 9
30 9 31 9 8
19 11 20 11 9
12 2 13 5 2
5 9 8 11 4
28 11 30 12 5
4 8 6 9 5
21 10 23 13 5
17 10 20 10 4
16 9 18 10 1
15 6 18 7 9
19 3 22 3 2
26 2 27 2 7
4 7 5 8 8
8 3 10 5 8
15 7 18 10 3
12 9 12 9 7
9 4 11 7 1
18 10 20 12 1
29 3 29 4 7
12 2 12 3 9
13 9 15 11 6
2 11 5 12 3
9 6 11 8 6
17 6 19 7 5
10 1 13 4 5
32 1 32 1 1
23 11 24 11 5
11 7 14 9 10
18 8 20 8 9
3 5 6 6 5
29 11 30 12 6
23 11 23 11 5
5 3 5 4 9
15 7 17 7 2
13 9 13 11 6
2 2 2 4 8
29 12 31 12 1
4 3 5 6 2
2 6 4 6 7
1 6 4 8 10
17 10 19 11 3
23 4 25 7 4
10 8 11 8 1
27 13 30 13 6
16 7 16 7 5
12 4 12 6 2
30 10 31 11 1
1 3 3 6 3
13 11 15 11 4
3 3 5 5 8
9 4 9 5 4
30 7 30 8 6
32 5 32 6 10
11 12 13 13 10
4 7 5 9 6
30 3 30 6 2
26 4 29 7 3
8 7 8 7 8
2 13 4 13 5
22 12 24 13 3
25 8 25 8 2
5 1 6 3 3
23 8 25 10 1
2 7 4 9 10
3 2 3 5 8
30 9 31 10 3
31 2 32 2 3
18 1 18 2 7
5 8 8 10 2
9 12 9 12 1
19 10 19 13 1
14 2 14 4 1
32 6 32 6 6
20 2 21 2 5
23 7 26 7 7
21 9 22 10 10
8 9 10 9 2
9 5 9 6 1
17 11 19 12 3
20 2 23 2 3
23 6 26 8 3
23 8 25 8 8
24 4 24 5 4
21 5 24 5 3
17 9 17 12 1
16 8 16 9 6
6 13 7 13 10
1 10 4 13 7
16 2 18 3 9
3 13 6 13 1
30 8 31 11 8
30 11 31 13 5
19 4 21 4 9
14 10 16 10 8
22 9 23 11 10
22 10 25 10 2
14 8 16 11 9
26 3 29 5 2
8 11 10 11 8
23 4 26 5 8
9 9 11 9 10
17 3 18 3 2
2 3 3 6 7
4 2 5 3 6
18 10 19 13 6
27 10 29 12 6
25 7 27 9 2
8 4 8 7 1
30 3 31 4 2
20 3 23 6 9
20 1 22 4 6
18 5 21 8 3
12 6 12 7 8
23 12 24 12 3
2 9 3 9 3
20 5 23 7 8
24 13 24 13 1
4 2 4 5 5
14 7 16 7 6
21 2 23 3 4
6 3 7 5 1
6 6 7 7 5
10 8 11 9 8
15 3 15 6 3
16 10 18 12 2
10 12 10 13 5
12 11 14 13 2
1 11 4 12 7
2 6 3 9 8
24 9 26 10 4
26 5 28 7 5
27 4 29 6 3
22 12 24 13 6
11 9 14 11 6
5 2 8 4 4
4 8 6 11 4
15 5 16 8 7
17 6 20 7 6
11 4 11 5 4
23 8 26 8 5
27 1 27 4 1
22 3 22 6 1
18 11 21 13 5
30 1 32 1 2
13 1 14 1 4
15 10 18 10 8
1 4 2 6 6
22 1 22 3 7
25 6 25 6 2
4 9 5 9 9
5 5 8 8 8
3 5 6 6 10
14 4 17 4 3
15 10 18 11 9
30 13 31 13 3
31 6 31 8 2
25 8 25 8 3
19 2 19 5 9
15 10 16 11 8
8 2 8 2 1
28 1 31 2 2
15 4 17 6 6
2 2 5 5 3
3 11 5 13 1
21 2 24 5 4
24 9 26 10 6
20 2 22 2 7
16 1 19 2 6
25 12 25 13 6
18 5 18 7 1
1 8 1 11 6
18 11 20 13 10
9 10 11 12 2
29 9 31 10 6
4 4 7 4 6
19 2 21 3 2
6 13 7 13 9
24 10 24 10 10
19 2 21 3 1
14 7 14 10 7
29 10 31 11 3
19 10 21 11 1
2 10 4 11 6
8 10 9 10 7
23 10 25 10 8
19 11 19 12 1
10 1 12 3 8
21 4 22 5 7
12 13 12 13 3
19 10 21 11 4
15 1 15 4 3
18 8 21 10 2
2 3 2 5 8
17 4 18 4 7
26 8 27 10 1
4 2 4 3 6
25 7 25 10 1
2 11 4 12 7
27 11 27 12 8
20 9 23 12 4
26 8 28 9 4
29 1 29 4 8
21 3 24 4 9
15 9 17 10 10
13 1 16 2 3
4 12 7 13 3
12 1 15 2 10
25 2 28 3 10
27 12 27 13 9
25 3 26 3 10
16 11 17 12 3
21 5 24 6 4
6 2 7 5 2
11 6 14 6 7
16 7 18 8 4
23 6 25 9 5
30 1 31 2 5
24 10 25 13 3
23 2 24 3 5
14 10 16 11 7
10 5 12 5 5
23 3 26 6 9
2 7 3 8 1
8 1 8 1 5
26 4 26 6 4
21 9 21 9 8
1 3 4 5 4
22 7 22 7 8
12 7 13 8 2
16 8 18 8 4
5 5 8 5 5
25 8 27 9 1
20 5 22 7 8
7 11 8 12 10
10 11 11 11 6
20 4 22 7 5
8 9 9 9 10
22 12 22 12 7
8 10 11 13 3
20 2 20 5 9
27 11 27 13 10
22 1 22 1 1
20 7 21 7 10
24 10 27 13 7
13 2 14 2 1
9 7 12 9 7
6 7 7 9 10
31 12 31 12 4
27 5 27 5 9
11 11 12 13 5
23 4 24 7 10
24 8 24 9 3
28 1 30 4 6
14 4 14 7 3
18 11 21 11 5
25 9 26 9 4
10 2 13 4 4
14 3 14 4 4
20 10 21 11 8
20 4 21 6 6
26 5 26 6 8
18 8 19 11 10
23 5 24 6 1
20 6 21 9 6
9 5 11 7 9
22 1 23 1 6
26 3 28 3 9
21 9 21 11 7
11 8 13 8 7
6 7 7 9 7
22 5 23 8 2
16 3 17 6 10
15 8 18 8 2
9 4 12 4 2
15 2 15 3 3
10 5 11 8 3
13 7 16 7 2
22 11 22 12 1
14 10 15 11 1
9 7 10 9 10
6 1 7 1 2
23 12 25 12 10
27 11 28 12 8
21 5 23 5 1
14 6 15 8 8
19 1 22 4 5
10 10 13 11 5
27 9 29 9 5
28 6 29 6 2
11 2 14 3 3
20 6 21 7 4
25 6 27 8 6
32 1 32 1 9
19 7 20 9 1
28 8 28 8 4
9 7 12 7 8
9 2 10 2 9
26 1 29 1 5
20 12 21 12 2
11 5 14 6 1
24 6 24 7 4
11 5 13 8 8
10 5 13 6 3
32 6 32 9 1
1 6 4 6 3
19 1 19 4 7
11 6 14 6 5
19 5 19 5 8
27 2 30 3 10
23 2 23 2 4
2 1 3 2 10
22 10 23 11 7
19 2 19 2 2
26 13 26 13 4
10 1 10 2 4
11 2 13 2 1
6 9 9 12 10
28 2 31 2 9
21 10 21 13 1
21 6 22 7 8
2 12 2 12 6
15 5 15 7 7
3 6 5 9 2
26 9 28 9 7
1 12 3 12 8
1 3 3 4 2
6 7 6 9 10
5 2 7 2 8
31 4 32 6 4
8 3 8 4 10
11 11 11 11 9
30 5 31 8 3
23 3 24 3 8
31 4 32 5 6
11 6 12 8 10
5 10 8 13 10
5 10 6 13 10
3 1 4 4 9
5 9 5 9 1
18 13 21 13 4
7 4 10 5 5
10 7 12 7 6
3 2 5 4 3
22 9 22 9 9
12 6 12 9 3
5 6 5 6 4
11 10 14 11 2
26 13 29 13 8
6 7 7 7 3
32 3 32 4 7
17 1 17 2 8
12 10 13 12 4
30 8 32 8 9
21 7 22 8 7
21 13 23 13 10
16 3 18 5 6
4 7 7 10 6
1 10 2 10 3
11 4 12 5 8
29 11 30 12 9
3 8 6 10 9
28 12 31 13 1
29 8 30 10 2
3 7 5 10 3
11 11 14 12 8
13 10 16 12 8
2 1 5 3 9
28 8 28 8 7
11 10 14 10 4
18 5 20 8 5
25 12 27 12 9
10 6 10 8 10
32 8 32 11 10
30 5 30 7 10
6 2 8 4 9
2 11 2 13 7
12 13 13 13 5
30 8 31 10 3
20 3 20 4 10
11 9 11 10 2
13 7 15 10 5
11 10 14 13 2
31 5 32 5 6
7 9 10 11 6
25 6 25 8 4
14 11 17 12 3
21 9 24 9 7
20 12 22 13 10
16 5 17 5 5
12 8 14 8 10
2 2 5 5 9
21 2 23 2 7
23 3 26 6 3
25 2 25 2 10
15 5 15 7 2
2 11 5 11 10
27 8 28 8 4
20 8 23 9 10
15 5 16 5 2
11 8 12 8 5
18 12 18 12 5
3 1 3 1 10
2 10 5 10 4
27 2 29 3 10
2 8 4 9 8
1 10 3 13 2
28 9 31 10 6
23 9 26 11 9
22 1 25 2 4
6 9 7 9 8
2 3 5 3 3
5 7 6 9 4
32 11 32 11 8
16 2 16 2 2
9 8 12 9 3
20 3 20 5 1
16 6 17 6 6
31 7 32 9 8
15 11 17 12 6
4 13 5 13 9
5 13 5 13 6
15 12 17 13 9
16 10 19 11 6
13 6 13 7 1
7 9 9 11 1
23 5 23 7 9
18 7 18 7 5
6 10 9 11 9
23 9 25 10 5
21 1 23 1 10
22 9 23 10 4
7 1 9 4 5
7 12 10 13 3
21 5 23 5 5
5 10 8 12 10
23 8 26 8 7
29 12 29 12 6
21 11 22 12 3
5 8 7 11 1
11 1 14 3 3
25 1 27 4 5
4 5 6 7 8
32 7 32 8 3
21 8 22 11 6
8 9 11 12 4
28 5 31 7 9
14 9 16 11 1
13 11 14 12 6
1 7 3 7 9
15 4 17 7 9
24 4 24 5 5
6 9 7 10 2
20 7 21 8 5
8 3 11 3 10
27 8 28 10 1
12 1 13 1 2
23 7 26 9 2
2 8 3 8 2
22 6 23 7 9
11 1 12 3 5
2 7 3 10 7
4 2 5 4 2
6 8 8 11 3
4 1 7 3 3
7 5 10 5 2
30 8 30 9 9
5 11 5 12 9
9 8 10 11 6
28 8 30 9 9
16 7 17 8 9
4 2 4 2 3
6 5 7 8 4
8 11 9 12 8
11 10 14 12 3
13 2 14 4 5
21 6 22 9 9
2 13 5 13 8
30 4 31 7 5
5 9 8 10 2
19 7 21 9 3
12 6 14 8 4
10 5 10 5 2
7 2 8 5 9
19 2 22 4 4
23 6 25 8 9
9 8 10 10 1
25 10 27 13 7
14 13 17 13 9
20 4 23 6 5
24 4 24 5 2
2 6 4 7 8
5 8 5 8 2
17 10 19 13 5
20 2 21 2 10
18 7 19 7 4
30 8 32 10 4
7 9 8 12 3
1 9 2 12 1
12 4 14 5 8
11 3 14 4 6
30 2 31 4 8
7 11 7 13 4
25 6 26 8 4
16 6 18 9 5
15 10 15 11 8
10 5 10 7 9
3 3 6 6 10
23 1 26 1 5
18 3 19 6 3
6 7 6 10 9
3 11 6 13 5
9 10 11 12 4
16 6 18 6 10
18 10 18 11 3
29 11 29 11 8
23 1 23 2 2
26 1 27 1 8
19 5 22 8 5
18 5 21 8 4
22 6 25 8 9
15 3 17 4 3
24 5 25 7 2
20 5 23 8 7
29 3 31 5 10
15 10 16 10 10
7 4 10 5 10
14 3 16 5 9
21 9 23 12 3
28 13 28 13 8
25 7 26 7 9
24 1 24 4 8
28 8 30 10 5
2 3 3 6 2
11 11 13 11 7
9 11 11 12 7
2 8 4 11 5
23 10 23 10 5
20 10 21 10 7
6 3 9 3 8
21 9 22 12 9
17 7 18 8 9
27 4 29 5 2
14 4 15 4 8
6 3 7 5 5
16 6 19 6 10
26 3 26 3 10
23 1 24 4 8
9 12 12 12 2
30 1 32 1 6
10 10 13 13 4
27 10 28 11 3
24 4 24 5 6
28 5 30 7 2
6 3 7 6 3
14 9 15 12 6
9 5 12 7 7
25 13 27 13 4
25 9 28 9 6
6 3 8 6 2
8 5 8 7 3
24 7 26 10 4
14 6 15 7 2
29 1 30 4 2
4 2 7 5 3
15 6 18 8 9
5 9 7 9 1
22 10 24 10 2
10 2 10 5 3
19 3 22 4 1
13 4 13 5 9
19 3 21 5 3
14 13 15 13 6
9 3 9 6 6
16 6 18 8 4
26 4 27 6 5
16 11 16 11 2
18 1 21 4 9
12 1 12 2 6
2 11 4 13 6
3 11 6 12 4
20 10 20 11 2
23 5 23 7 6
6 5 7 5 8
30 11 30 13 4
18 5 18 8 7
10 9 12 9 10
13 1 14 2 7
1 2 3 3 1
18 7 19 10 10
26 3 29 5 9
28 13 30 13 1
4 5 7 8 4
22 5 25 5 8
2 5 3 8 3
14 9 16 9 9
15 10 15 10 1
12 2 15 2 5
21 2 23 2 4
10 5 12 8 9
1 2 2 5 3
20 8 21 8 1
18 10 20 10 1
18 9 18 11 7
12 9 14 12 2
28 3 31 3 3
1 1 4 3 9
27 2 29 4 7
13 10 13 12 5
20 11 22 12 4
19 5 21 8 9
8 9 11 12 7
15 8 17 10 10
1 3 3 3 10
3 8 5 10 9
13 7 16 9 2
27 5 28 8 8
15 2 17 3 5
15 10 17 13 8
30 5 32 5 2
29 2 31 4 4
5 10 6 11 5
31 7 31 7 5
15 6 15 6 1
24 5 25 6 7
15 8 15 10 8
16 1 18 2 6
30 8 32 8 2
6 11 7 13 2
26 10 26 12 9
3 4 3 5 2
24 9 24 9 2
1 7 4 7 8
19 3 21 6 5
8 8 10 9 2
24 1 26 1 3
10 5 10 8 2
10 4 12 5 5
27 8 27 8 3
18 10 18 11 1
8 10 8 12 3
6 8 6 11 3
26 3 26 3 8
32 4 32 5 6
22 4 22 7 3
5 8 6 10 6
11 1 14 3 8
30 6 32 6 6
26 7 29 10 9
8 10 10 10 7
17 1 20 3 5
2 5 4 5 4
17 6 19 6 10
10 5 11 8 4
26 10 28 10 10
12 2 15 4 9
23 3 26 6 7
21 9 23 10 6
14 13 16 13 2
23 5 24 6 10
30 2 32 2 9
25 10 25 10 8
26 1 27 4 9
22 6 23 9 10
10 8 13 11 2
17 7 19 7 2
15 5 15 8 6
19 10 21 13 5
18 6 20 7 9
27 2 27 2 4
15 2 16 4 10
12 3 13 5 9
28 10 29 11 2
13 5 15 6 10
14 12 15 13 6
9 4 10 4 2
21 3 23 4 1
23 5 25 6 5
29 11 31 12 4
9 11 11 11 1
10 7 12 7 10
4 1 6 1 7
14 7 16 7 4
25 6 28 9 10
8 7 11 7 5
24 10 24 13 5
21 9 21 11 10
28 12 30 13 9
16 4 19 7 10
14 11 15 11 5
5 5 6 5 1
9 2 10 4 7
5 10 7 12 9
16 9 17 10 8
16 9 18 12 2
3 1 4 1 7
7 13 7 13 9
16 9 17 10 10
7 7 10 10 2
30 5 31 7 4
7 13 8 13 8
7 8 8 8 3
7 9 9 9 10
28 3 30 3 10
18 4 19 6 2
6 9 8 10 5
19 5 19 5 10
6 11 6 12 3
28 8 31 10 6
29 9 31 9 2
2 7 5 10 6
11 6 12 7 9
21 7 23 8 2
16 1 16 2 3
28 8 28 10 10
5 1 6 2 10
27 7 29 7 1
20 4 21 4 4
3 4 6 4 6
6 12 8 13 3
24 6 26 6 4
3 11 5 11 10
11 7 14 9 2
28 6 31 7 3
13 9 15 12 1
22 2 22 4 9
5 10 5 12 9
24 9 27 10 5
5 9 6 11 3
20 8 22 10 8
2 8 3 11 3
2 5 3 6 6
9 5 9 6 5
26 7 27 7 4
9 6 10 9 6
5 6 8 7 3
6 6 7 9 1
28 11 29 11 9
20 1 22 1 10
9 6 11 8 2
18 8 20 10 7
2 4 3 7 9
29 13 29 13 4
27 6 30 6 7
15 1 16 3 7
11 9 11 11 7
19 2 22 2 7
4 3 6 5 4
6 11 9 11 2
9 1 12 1 5
22 7 25 10 3
27 1 30 3 1
26 4 28 7 9
19 8 20 11 3
12 1 12 2 4
4 7 5 8 4
5 13 5 13 8
21 5 23 6 4
22 1 23 4 8
16 4 16 4 9
32 3 32 6 1
15 5 18 7 2
3 5 5 5 10
26 9 28 10 3
30 4 32 5 10
14 10 17 10 4
14 10 16 10 7
10 6 11 9 2
27 7 29 7 10
5 7 8 10 7
9 10 11 10 10
17 8 17 9 6
3 9 4 12 7
13 6 15 8 10
11 4 14 5 3
3 11 3 11 3
14 2 14 3 8
24 1 25 1 7
8 4 9 5 9
7 9 7 11 9
2 2 2 2 1
6 1 7 4 8
24 9 26 12 3
4 2 7 2 1
12 2 14 2 5
26 10 27 12 3
28 4 30 5 4
27 7 27 7 8
28 9 31 12 6
17 8 20 10 3
17 12 20 13 7
20 2 22 4 6
1 12 2 12 1
23 3 24 3 7
3 11 4 11 3
19 1 21 4 4
12 6 15 8 3
29 10 30 12 9
29 6 29 8 9
21 3 24 3 3
26 9 28 11 8
18 3 18 6 4
24 6 26 9 9
14 2 15 3 4
15 1 18 2 5
10 6 13 8 1
29 12 32 12 2
6 8 9 10 9
14 4 17 7 9
8 3 10 4 3
8 10 11 13 9
18 4 20 5 9
22 2 22 2 4
10 6 12 8 7
25 6 28 9 3
24 2 24 2 8
24 7 25 8 8
4 12 7 13 8
28 4 30 6 5
5 1 5 3 4
5 9 5 11 5
27 5 28 7 9
27 4 30 4 6
30 13 32 13 10
26 9 28 10 8
16 2 17 3 1
16 9 16 9 7
8 3 10 6 5
2 2 4 3 2
15 10 18 10 2
20 10 21 12 9
28 1 31 2 7
6 2 9 5 5
24 11 27 13 5
6 1 8 4 7
5 1 7 3 7
15 12 17 13 5
9 3 11 4 10
17 10 20 12 8
13 3 14 5 10
23 3 24 6 4
24 1 27 1 1
21 7 24 10 6
10 6 11 9 7
15 6 17 9 8
16 8 18 11 9
17 13 17 13 2
8 13 10 13 1
17 4 18 6 4
3 8 4 8 3
27 3 27 5 3
29 11 30 13 5
8 1 9 4 3
8 4 11 7 6
12 12 14 12 9
27 12 28 12 9
24 5 26 5 7
5 4 7 7 6
6 13 9 13 5
9 8 10 9 2
6 11 7 12 1
26 12 29 13 1
12 6 15 8 10
10 9 13 10 3
18 8 21 9 10
25 3 25 4 5
22 7 22 8 3
30 6 31 9 4
2 5 2 8 10
24 12 25 13 8
16 7 18 7 8
4 6 6 8 5
25 10 28 13 4
12 1 14 4 2
19 7 20 7 4
15 12 17 12 9
3 13 5 13 3
27 9 28 12 8
13 12 13 13 4
10 10 12 13 1
24 11 25 13 6
5 1 8 2 8
17 1 18 2 7
9 6 12 6 5
15 10 15 13 10
10 6 13 9 6
17 7 17 7 8
2 9 3 9 6
14 9 17 11 1
1 3 2 6 8
1 3 4 5 8
23 7 24 8 5
8 6 9 9 1
10 9 11 11 4
3 3 3 3 9
22 5 22 6 7
32 6 32 8 8
24 2 24 4 3
6 7 9 9 3
9 5 9 6 4
22 2 23 4 8
15 3 15 4 2
24 10 24 13 10
10 11 11 12 10
16 12 17 12 1
23 3 23 3 2
2 13 2 13 10
14 1 16 2 9
29 7 30 8 3
17 12 17 13 4
15 1 15 3 9
23 4 24 6 1
28 5 29 5 5
10 7 12 10 7
7 3 8 6 7
29 5 31 5 6
21 6 21 9 8
20 9 23 12 2
12 13 15 13 1
15 4 16 4 3
10 4 10 4 9
29 5 29 8 1
19 13 21 13 2
3 8 6 10 2
24 9 27 11 6
6 7 8 8 5
1 11 1 11 4
2 9 3 11 1
6 1 9 1 10
4 8 7 9 5
12 3 15 3 3
23 11 26 13 3
8 5 9 6 9
9 1 12 3 3
14 5 14 7 8
11 7 14 8 3
18 5 19 5 4
3 2 6 2 5
8 4 9 4 8
30 4 30 5 7
18 8 21 10 10
15 7 18 8 6
4 5 7 5 9
28 12 28 13 2
22 8 24 11 3
31 9 32 12 9
23 3 23 5 7
9 13 11 13 9
8 6 10 9 7
9 5 12 5 2
26 8 28 11 2
19 2 20 4 2
17 7 17 8 5
12 8 12 11 8
11 4 13 6 7
5 9 5 10 1
5 4 5 4 7
14 8 15 8 8
23 7 26 10 10
6 1 9 4 7
20 8 22 11 2
20 7 23 9 9
1 1 3 4 8
17 1 17 1 8
17 6 19 8 1
14 1 16 1 4
8 9 10 10 9
2 1 5 3 3
2 9 5 10 5
28 3 30 3 2
11 5 13 8 9
1 10 4 10 10
13 8 14 8 1
27 9 29 10 1
8 8 10 11 10
11 9 13 11 4
6 9 6 10 1
8 2 11 5 10
24 5 24 5 1
26 4 28 6 2
3 6 4 8 2
22 13 24 13 7
21 2 21 2 10
26 11 26 11 4
22 1 22 4 3
9 4 11 6 4
26 9 26 9 9
9 2 11 3 7
28 11 29 11 5
23 4 26 6 10
16 1 18 1 8
6 5 9 7 10
6 5 9 7 7
19 9 21 10 1
22 9 25 10 1
1 4 1 5 10
17 11 17 11 4
7 7 10 9 4
11 1 14 2 2
11 12 12 12 3
17 7 20 8 8
10 8 13 10 4
18 10 18 11 8
24 3 24 5 10
1 10 2 13 7
24 10 25 12 8
30 5 30 5 6
21 3 24 6 4
1 7 4 7 6
17 10 18 13 9
22 2 22 5 5
7 1 7 4 2
7 4 8 4 8
11 4 13 7 4
29 1 29 4 7
24 9 25 10 2
7 4 9 7 6
27 4 28 7 3
4 11 6 12 10
2 11 2 12 4
23 8 26 8 1
1 2 2 3 2
17 6 18 8 6
20 6 23 9 7
26 2 26 4 6
13 9 13 10 5
24 10 26 13 8
28 4 28 6 3
25 1 28 3 1
10 2 11 3 5
1 3 3 3 9
5 9 6 9 3
26 5 27 7 9
24 6 25 7 1
3 10 5 10 6
14 3 16 3 4
8 4 11 7 10
11 3 13 3 9
16 13 17 13 7
7 5 8 7 5
19 5 19 6 3
21 8 22 9 5
1 7 1 9 7
30 8 30 8 7
28 8 28 11 7
11 8 12 8 2
8 4 10 6 3
24 10 25 11 5
23 2 24 5 5
16 10 18 11 5
24 9 25 11 9
17 2 19 4 9
28 9 31 12 3
7 4 9 6 7
18 9 20 12 2
30 8 32 11 1
30 5 32 5 5
19 6 19 7 3
28 10 29 13 8
5 10 7 11 3
1 8 3 11 9
31 4 32 6 9
9 3 11 6 6
8 2 9 3 1
8 13 9 13 1
24 9 27 9 9
8 5 11 6 3
